batter_id,b_roll25_whiff_rate,b_roll25_contact_rate,b_roll25_k_rate,b_roll25_bb_rate,b_roll25_zone_swing_rate,b_roll25_chase_rate,b_roll25_xwoba,b_roll25_avg_exit_velo,b_roll25_barrel_rate,b_roll25_hard_hit_rate,b_roll50_whiff_rate,b_roll50_contact_rate,b_roll50_k_rate,b_roll50_bb_rate,b_roll50_zone_swing_rate,b_roll50_chase_rate,b_roll50_xwoba,b_roll50_avg_exit_velo,b_roll50_barrel_rate,b_roll50_hard_hit_rate,b_roll100_whiff_rate,b_roll100_contact_rate,b_roll100_k_rate,b_roll100_bb_rate,b_roll100_zone_swing_rate,b_roll100_chase_rate,b_roll100_xwoba,b_roll100_avg_exit_velo,b_roll100_barrel_rate,b_roll100_hard_hit_rate
676604,1.0,0.0,1.0,0.0,0.25,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.25,0.0,0.0,,,,1.0,0.0,1.0,0.0,0.25,0.0,0.0,,,
664092,,,1.0,0.0,0.0,,0.0,,,,,,1.0,0.0,0.0,,0.0,,,,,,1.0,0.0,0.0,,0.0,,,
541650,0.29273504273504275,0.7072649572649572,0.3111111111111111,0.1388888888888889,0.5564814814814815,0.5361111111111111,0.24159773148148148,81.65203703703703,0.0,0.27222222222222225,0.29273504273504275,0.7072649572649572,0.3111111111111111,0.1388888888888889,0.5564814814814815,0.5361111111111111,0.24159773148148148,81.65203703703703,0.0,0.27222222222222225,0.29273504273504275,0.7072649572649572,0.3111111111111111,0.1388888888888889,0.5564814814814815,0.5361111111111111,0.24159773148148148,81.65203703703703,0.0,0.27222222222222225
664199,0.7222222222222222,0.2777777777777778,0.6666666666666666,0.0,0.5555555555555555,0.5,0.050666666666666665,75.55,0.0,0.0,0.7222222222222222,0.2777777777777778,0.6666666666666666,0.0,0.5555555555555555,0.5,0.050666666666666665,75.55,0.0,0.0,0.7222222222222222,0.2777777777777778,0.6666666666666666,0.0,0.5555555555555555,0.5,0.050666666666666665,75.55,0.0,0.0
676424,1.0,0.0,1.0,0.0,0.3333333333333333,,0.0,,,,1.0,0.0,1.0,0.0,0.3333333333333333,,0.0,,,,1.0,0.0,1.0,0.0,0.3333333333333333,,0.0,,,
519455,0.5,0.5,1.0,0.0,0.5,0.3333333333333333,0.0,76.4,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.3333333333333333,0.0,76.4,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.3333333333333333,0.0,76.4,0.0,0.0
592254,0.375,0.625,0.375,0.0,0.4666666666666667,0.1111111111111111,0.2515,66.03333333333333,0.0,0.0,0.375,0.625,0.375,0.0,0.4666666666666667,0.1111111111111111,0.2515,66.03333333333333,0.0,0.0,0.375,0.625,0.375,0.0,0.4666666666666667,0.1111111111111111,0.2515,66.03333333333333,0.0,0.0
624418,0.0,1.0,0.0,0.0,0.0,0.5,0.128,89.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.128,89.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.128,89.4,0.0,0.0
607219,0.75,0.25,0.5,0.0,0.25,0.8333333333333333,0.045,41.6,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.8333333333333333,0.045,41.6,0.0,0.0,0.75,0.25,0.5,0.0,0.25,0.8333333333333333,0.045,41.6,0.0,0.0
605538,,,1.0,0.0,,0.0,0.0,,,,,,1.0,0.0,,0.0,0.0,,,,,,1.0,0.0,,0.0,0.0,,,
614179,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.104,77.85,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.104,77.85,0.0,0.0,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,1.0,0.104,77.85,0.0,0.0
453527,0.0,1.0,0.0,0.0,0.75,0.5,0.127,80.51666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.127,80.51666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.5,0.127,80.51666666666667,0.0,0.0
572971,0.5,0.5,0.5,0.0,0.4,0.0,0.022,77.8,0.0,0.0,0.5,0.5,0.5,0.0,0.4,0.0,0.022,77.8,0.0,0.0,0.5,0.5,0.5,0.0,0.4,0.0,0.022,77.8,0.0,0.0
621500,0.38067408781694495,0.619325912183055,0.428030303030303,0.08636363636363636,0.6788098145241003,0.3237107921318448,0.24832140639097744,80.0521052631579,0.010526315789473684,0.1899122807017544,0.38067408781694495,0.619325912183055,0.428030303030303,0.08636363636363636,0.6788098145241003,0.3237107921318448,0.24832140639097744,80.0521052631579,0.010526315789473684,0.1899122807017544,0.38067408781694495,0.619325912183055,0.428030303030303,0.08636363636363636,0.6788098145241003,0.3237107921318448,0.24832140639097744,80.0521052631579,0.010526315789473684,0.1899122807017544
608718,0.375,0.625,0.75,0.0,0.38888888888888884,0.4583333333333333,0.055,54.15,0.0,0.0,0.375,0.625,0.75,0.0,0.38888888888888884,0.4583333333333333,0.055,54.15,0.0,0.0,0.375,0.625,0.75,0.0,0.38888888888888884,0.4583333333333333,0.055,54.15,0.0,0.0
453943,0.15138888888888888,0.8486111111111111,0.12179487179487179,0.10769230769230768,0.6430555555555556,0.2454939000393546,0.31478868424908424,82.29510582010582,0.006944444444444444,0.306547619047619,0.15138888888888888,0.8486111111111111,0.12179487179487179,0.10769230769230768,0.6430555555555556,0.2454939000393546,0.31478868424908424,82.29510582010582,0.006944444444444444,0.306547619047619,0.15138888888888888,0.8486111111111111,0.12179487179487179,0.10769230769230768,0.6430555555555556,0.2454939000393546,0.31478868424908424,82.29510582010582,0.006944444444444444,0.306547619047619
670462,0.20833333333333334,0.7916666666666666,0.5555555555555555,0.0,0.7222222222222222,0.5151515151515151,0.14888133333333334,70.82222222222222,0.0,0.0,0.20833333333333334,0.7916666666666666,0.5555555555555555,0.0,0.7222222222222222,0.5151515151515151,0.14888133333333334,70.82222222222222,0.0,0.0,0.20833333333333334,0.7916666666666666,0.5555555555555555,0.0,0.7222222222222222,0.5151515151515151,0.14888133333333334,70.82222222222222,0.0,0.0
579328,0.5,0.5,1.0,0.0,0.14285714285714285,0.3333333333333333,0.0,78.7,0.0,0.0,0.5,0.5,1.0,0.0,0.14285714285714285,0.3333333333333333,0.0,78.7,0.0,0.0,0.5,0.5,1.0,0.0,0.14285714285714285,0.3333333333333333,0.0,78.7,0.0,0.0
542947,0.0,1.0,0.0,0.0,0.5,0.0,,54.4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,,54.4,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,,54.4,0.0,0.0
445055,0.08125,0.91875,0.125,0.0,0.7744047619047619,0.5704545454545454,0.19339583333333332,78.65968253968254,0.0,0.03571428571428571,0.08125,0.91875,0.125,0.0,0.7744047619047619,0.5704545454545454,0.19339583333333332,78.65968253968254,0.0,0.03571428571428571,0.08125,0.91875,0.125,0.0,0.7744047619047619,0.5704545454545454,0.19339583333333332,78.65968253968254,0.0,0.03571428571428571
605280,0.0,1.0,1.0,0.0,0.2,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.2,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.2,0.0,0.0,,,
608334,0.0,1.0,0.0,0.0,0.75,0.0,0.1295,67.4,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.1295,67.4,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.0,0.1295,67.4,0.0,0.0
657108,0.23188167388167386,0.7681183261183261,0.31,0.066,0.7064840714840714,0.2633742368742369,0.24145116927272725,79.83823333333333,0.0,0.18796825396825398,0.2299963924963925,0.7700036075036075,0.3,0.05892857142857143,0.7095875354803926,0.26270658904587474,0.23701354399350646,80.23401785714285,0.0,0.1868764172335601,0.2299963924963925,0.7700036075036075,0.3,0.05892857142857143,0.7095875354803926,0.26270658904587474,0.23701354399350646,80.23401785714285,0.0,0.1868764172335601
642701,0.5833333333333333,0.4166666666666667,1.0,0.0,0.8333333333333333,0.5,0.0,72.9,0.0,0.0,0.5833333333333333,0.4166666666666667,1.0,0.0,0.8333333333333333,0.5,0.0,72.9,0.0,0.0,0.5833333333333333,0.4166666666666667,1.0,0.0,0.8333333333333333,0.5,0.0,72.9,0.0,0.0
622668,0.1111111111111111,0.888888888888889,0.0,0.3333333333333333,0.611111111111111,0.06666666666666667,0.3830723333333334,90.26666666666667,0.0,0.3333333333333333,0.1111111111111111,0.888888888888889,0.0,0.3333333333333333,0.611111111111111,0.06666666666666667,0.3830723333333334,90.26666666666667,0.0,0.3333333333333333,0.1111111111111111,0.888888888888889,0.0,0.3333333333333333,0.611111111111111,0.06666666666666667,0.3830723333333334,90.26666666666667,0.0,0.3333333333333333
623182,0.48214285714285715,0.5178571428571428,0.25,0.16666666666666666,0.75,0.1201923076923077,0.4367691666666667,83.05,0.0,0.38888888888888884,0.48214285714285715,0.5178571428571428,0.25,0.16666666666666666,0.75,0.1201923076923077,0.4367691666666667,83.05,0.0,0.38888888888888884,0.48214285714285715,0.5178571428571428,0.25,0.16666666666666666,0.75,0.1201923076923077,0.4367691666666667,83.05,0.0,0.38888888888888884
657011,0.20461309523809523,0.7953869047619048,0.34375,0.03125,0.6669642857142857,0.2876082251082251,0.24276390625000002,77.22291666666666,0.0,0.14166666666666666,0.20461309523809523,0.7953869047619048,0.34375,0.03125,0.6669642857142857,0.2876082251082251,0.24276390625000002,77.22291666666666,0.0,0.14166666666666666,0.20461309523809523,0.7953869047619048,0.34375,0.03125,0.6669642857142857,0.2876082251082251,0.24276390625000002,77.22291666666666,0.0,0.14166666666666666
445276,1.0,0.0,1.0,0.0,1.0,0.5,0.0,,,,1.0,0.0,1.0,0.0,1.0,0.5,0.0,,,,1.0,0.0,1.0,0.0,1.0,0.5,0.0,,,
607430,0.5,0.5,0.6,0.06666666666666667,0.6,0.33125,0.1964478,82.20833333333333,0.0,0.08333333333333333,0.5,0.5,0.6,0.06666666666666667,0.6,0.33125,0.1964478,82.20833333333333,0.0,0.08333333333333333,0.5,0.5,0.6,0.06666666666666667,0.6,0.33125,0.1964478,82.20833333333333,0.0,0.08333333333333333
425772,0.5079365079365079,0.4920634920634921,0.5,0.0,0.6944444444444445,0.2111111111111111,0.06805555555555558,72.73333333333333,0.0,0.0,0.5079365079365079,0.4920634920634921,0.5,0.0,0.6944444444444445,0.2111111111111111,0.06805555555555558,72.73333333333333,0.0,0.0,0.5079365079365079,0.4920634920634921,0.5,0.0,0.6944444444444445,0.2111111111111111,0.06805555555555558,72.73333333333333,0.0,0.0
488984,0.0,1.0,0.0,0.0,1.0,,0.666,99.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.666,99.7,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.666,99.7,0.0,1.0
502239,0.34722222222222215,0.6527777777777778,0.42857142857142855,0.0,0.42857142857142855,0.4666666666666667,0.08064285714285714,68.22666666666666,0.0,0.0,0.34722222222222215,0.6527777777777778,0.42857142857142855,0.0,0.42857142857142855,0.4666666666666667,0.08064285714285714,68.22666666666666,0.0,0.0,0.34722222222222215,0.6527777777777778,0.42857142857142855,0.0,0.42857142857142855,0.4666666666666667,0.08064285714285714,68.22666666666666,0.0,0.0
641682,0.0,1.0,0.0,0.0,,1.0,0.229,99.6,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.229,99.6,0.0,1.0,0.0,1.0,0.0,0.0,,1.0,0.229,99.6,0.0,1.0
605347,0.6666666666666666,0.33333333333333337,0.5,0.0,0.3333333333333333,0.5,0.0285,75.6,0.0,0.0,0.6666666666666666,0.33333333333333337,0.5,0.0,0.3333333333333333,0.5,0.0285,75.6,0.0,0.0,0.6666666666666666,0.33333333333333337,0.5,0.0,0.3333333333333333,0.5,0.0285,75.6,0.0,0.0
527048,0.6666666666666666,0.33333333333333337,1.0,0.0,0.14285714285714285,0.6666666666666666,0.0,68.1,0.0,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.14285714285714285,0.6666666666666666,0.0,68.1,0.0,0.0,0.6666666666666666,0.33333333333333337,1.0,0.0,0.14285714285714285,0.6666666666666666,0.0,68.1,0.0,0.0
622088,0.5333333333333333,0.4666666666666667,0.6,0.2,0.7666666666666666,0.4666666666666667,0.17292925,50.68,0.0,0.0,0.5333333333333333,0.4666666666666667,0.6,0.2,0.7666666666666666,0.4666666666666667,0.17292925,50.68,0.0,0.0,0.5333333333333333,0.4666666666666667,0.6,0.2,0.7666666666666666,0.4666666666666667,0.17292925,50.68,0.0,0.0
669145,0.6333333333333333,0.3666666666666667,0.75,0.0,0.5833333333333333,0.41666666666666663,0.07675,80.67500000000001,0.0,0.0,0.6333333333333333,0.3666666666666667,0.75,0.0,0.5833333333333333,0.41666666666666663,0.07675,80.67500000000001,0.0,0.0,0.6333333333333333,0.3666666666666667,0.75,0.0,0.5833333333333333,0.41666666666666663,0.07675,80.67500000000001,0.0,0.0
656954,0.3333333333333333,0.6666666666666667,0.5,0.0,1.0,0.3333333333333333,0.4525,73.4,0.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.0,1.0,0.3333333333333333,0.4525,73.4,0.0,0.5,0.3333333333333333,0.6666666666666667,0.5,0.0,1.0,0.3333333333333333,0.4525,73.4,0.0,0.5
543135,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.25390566666666664,66.6,0.0,0.0,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.25390566666666664,66.6,0.0,0.0,0.2,0.8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.25390566666666664,66.6,0.0,0.0
518774,0.3,0.7000000000000001,0.5,0.0,0.5555555555555555,0.5833333333333334,0.023500000000000004,71.95,0.0,0.0,0.3,0.7000000000000001,0.5,0.0,0.5555555555555555,0.5833333333333334,0.023500000000000004,71.95,0.0,0.0,0.3,0.7000000000000001,0.5,0.0,0.5555555555555555,0.5833333333333334,0.023500000000000004,71.95,0.0,0.0
643290,0.5,0.5,0.75,0.0,0.25,0.0,0.09812499999999998,95.1,0.0,1.0,0.5,0.5,0.75,0.0,0.25,0.0,0.09812499999999998,95.1,0.0,1.0,0.5,0.5,0.75,0.0,0.25,0.0,0.09812499999999998,95.1,0.0,1.0
657141,0.5,0.5,0.5,0.0,0.25,0.5,0.4265,101.8,0.0,1.0,0.5,0.5,0.5,0.0,0.25,0.5,0.4265,101.8,0.0,1.0,0.5,0.5,0.5,0.0,0.25,0.5,0.4265,101.8,0.0,1.0
592444,0.3653044733044733,0.6346955266955266,0.456,0.04,0.6754524410774411,0.4206529581529581,0.20973648192614402,80.99793333333334,0.03333333333333333,0.18600000000000003,0.34997813634177266,0.6500218636582272,0.41868686868686866,0.0404040404040404,0.6550268308080808,0.3842025162337662,0.23087116698673246,82.45550505050505,0.0303030303030303,0.22676767676767676,0.34997813634177266,0.6500218636582272,0.41868686868686866,0.0404040404040404,0.6550268308080808,0.3842025162337662,0.23087116698673246,82.45550505050505,0.0303030303030303,0.22676767676767676
572125,,,1.0,0.0,0.0,,0.0,,,,,,1.0,0.0,0.0,,0.0,,,,,,1.0,0.0,0.0,,0.0,,,
518886,0.0,1.0,1.0,0.0,0.5,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.5,0.0,0.0,,,,0.0,1.0,1.0,0.0,0.5,0.0,0.0,,,
621559,0.5069444444444444,0.4930555555555556,0.6944444444444443,0.0,0.5861111111111111,0.40039682539682536,0.1107724358974359,78.77066666666667,0.0,0.06666666666666667,0.5069444444444444,0.4930555555555556,0.6944444444444443,0.0,0.5861111111111111,0.40039682539682536,0.1107724358974359,78.77066666666667,0.0,0.06666666666666667,0.5069444444444444,0.4930555555555556,0.6944444444444443,0.0,0.5861111111111111,0.40039682539682536,0.1107724358974359,78.77066666666667,0.0,0.06666666666666667
460077,0.26280663780663777,0.7371933621933623,0.4861111111111111,0.0,0.7273268398268398,0.2582521645021645,0.13786805555555556,72.85905753968254,0.0,0.06180555555555556,0.26280663780663777,0.7371933621933623,0.4861111111111111,0.0,0.7273268398268398,0.2582521645021645,0.13786805555555556,72.85905753968254,0.0,0.06180555555555556,0.26280663780663777,0.7371933621933623,0.4861111111111111,0.0,0.7273268398268398,0.2582521645021645,0.13786805555555556,72.85905753968254,0.0,0.06180555555555556
457727,0.30006555944055946,0.6999344405594405,0.3833333333333333,0.09375,0.6861607142857142,0.29338023088023085,0.18695463541666668,77.88710317460317,0.0,0.1359126984126984,0.30006555944055946,0.6999344405594405,0.3833333333333333,0.09375,0.6861607142857142,0.29338023088023085,0.18695463541666668,77.88710317460317,0.0,0.1359126984126984,0.30006555944055946,0.6999344405594405,0.3833333333333333,0.09375,0.6861607142857142,0.29338023088023085,0.18695463541666668,77.88710317460317,0.0,0.1359126984126984
493472,0.25,0.75,0.0625,0.0625,0.7083333333333334,0.3194444444444444,0.3377739791666666,84.99791666666667,0.0,0.3333333333333333,0.25,0.75,0.0625,0.0625,0.7083333333333334,0.3194444444444444,0.3377739791666666,84.99791666666667,0.0,0.3333333333333333,0.25,0.75,0.0625,0.0625,0.7083333333333334,0.3194444444444444,0.3377739791666666,84.99791666666667,0.0,0.3333333333333333
571676,0.47222222222222215,0.5277777777777778,0.5,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.2664056666666667,74.275,0.0,0.0,0.47222222222222215,0.5277777777777778,0.5,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.2664056666666667,74.275,0.0,0.0,0.47222222222222215,0.5277777777777778,0.5,0.3333333333333333,0.4166666666666667,0.5833333333333334,0.2664056666666667,74.275,0.0,0.0
541600,0.2708333333333333,0.7291666666666666,0.4305555555555555,0.041666666666666664,0.5787037037037037,0.30952380952380953,0.22204376388888888,72.49625,0.0,0.0,0.2708333333333333,0.7291666666666666,0.4305555555555555,0.041666666666666664,0.5787037037037037,0.30952380952380953,0.22204376388888888,72.49625,0.0,0.0,0.2708333333333333,0.7291666666666666,0.4305555555555555,0.041666666666666664,0.5787037037037037,0.30952380952380953,0.22204376388888888,72.49625,0.0,0.0
665621,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,
544931,0.2,0.8,0.4,0.1,0.52,0.0,0.3984434,82.84166666666667,0.0,0.20833333333333331,0.2,0.8,0.4,0.1,0.52,0.0,0.3984434,82.84166666666667,0.0,0.20833333333333331,0.2,0.8,0.4,0.1,0.52,0.0,0.3984434,82.84166666666667,0.0,0.20833333333333331
643269,0.24875597297742627,0.7512440270225738,0.3042016806722689,0.06862745098039215,0.6895690094219507,0.2842760180995475,0.23254221262795416,76.81850140056022,0.0,0.10294117647058823,0.24875597297742627,0.7512440270225738,0.3042016806722689,0.06862745098039215,0.6895690094219507,0.2842760180995475,0.23254221262795416,76.81850140056022,0.0,0.10294117647058823,0.24875597297742627,0.7512440270225738,0.3042016806722689,0.06862745098039215,0.6895690094219507,0.2842760180995475,0.23254221262795416,76.81850140056022,0.0,0.10294117647058823
518858,0.0,1.0,0.0,0.0,0.5,,0.767,69.2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,,0.767,69.2,0.0,0.0,0.0,1.0,0.0,0.0,0.5,,0.767,69.2,0.0,0.0
605151,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,,,,1.0,0.0,0.0,0.0,0.0,,,
595465,0.0,1.0,0.0,0.0,,1.0,0.267,60.3,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.267,60.3,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.267,60.3,0.0,0.0
