pitcher_id,p_roll5_whiff_rate,p_roll5_csw_rate,p_roll5_k_rate,p_roll5_bb_rate,p_roll5_zone_rate,p_roll5_chase_rate,p_roll5_avg_velo,p_roll5_xwoba,p_roll5_avg_exit_velo,p_roll5_barrel_rate,p_roll5_hard_hit_rate,p_roll10_whiff_rate,p_roll10_csw_rate,p_roll10_k_rate,p_roll10_bb_rate,p_roll10_zone_rate,p_roll10_chase_rate,p_roll10_avg_velo,p_roll10_xwoba,p_roll10_avg_exit_velo,p_roll10_barrel_rate,p_roll10_hard_hit_rate,p_roll20_whiff_rate,p_roll20_csw_rate,p_roll20_k_rate,p_roll20_bb_rate,p_roll20_zone_rate,p_roll20_chase_rate,p_roll20_avg_velo,p_roll20_xwoba,p_roll20_avg_exit_velo,p_roll20_barrel_rate,p_roll20_hard_hit_rate
657610,0.19444444444444442,0.26785714285714285,0.35,0.15,0.38636363636363635,0.3794642857142857,82.75730519480518,0.37846552218045115,80.28611111111111,,0.19444444444444442,0.19444444444444442,0.26785714285714285,0.35,0.15,0.38636363636363635,0.3794642857142857,82.75730519480518,0.37846552218045115,80.28611111111111,,0.19444444444444442,0.19444444444444442,0.26785714285714285,0.35,0.15,0.38636363636363635,0.3794642857142857,82.75730519480518,0.37846552218045115,80.28611111111111,,0.19444444444444442
621129,0.1492063492063492,0.3281721384205856,0.35709401709401706,0.0,0.5655279503105589,0.3239194139194139,90.01489485359362,0.287698413171669,83.572,,0.17083333333333334,0.17800453514739228,0.2968146853380123,0.29078144078144075,0.028846153846153848,0.5357154532293465,0.29259549973835686,89.60909782775482,0.33845796682591744,82.36131868131869,,0.19894688644688646,0.17800453514739228,0.2968146853380123,0.29078144078144075,0.028846153846153848,0.5357154532293465,0.29259549973835686,89.60909782775482,0.33845796682591744,82.36131868131869,,0.19894688644688646
621002,0.2,0.3,0.0,0.0,0.6,0.25,70.84,0.3985725806451613,90.025,,0.5,0.2,0.3,0.0,0.0,0.6,0.25,70.84,0.3985725806451613,90.025,,0.5,0.2,0.3,0.0,0.0,0.6,0.25,70.84,0.3985725806451613,90.025,,0.5
621532,0.0,0.19047619047619047,0.0,0.0,0.5238095238095238,0.3,61.22857142857143,0.4401428571428571,86.4,,0.6,0.0,0.19047619047619047,0.0,0.0,0.5238095238095238,0.3,61.22857142857143,0.4401428571428571,86.4,,0.6,0.0,0.19047619047619047,0.0,0.0,0.5238095238095238,0.3,61.22857142857143,0.4401428571428571,86.4,,0.6
605501,0.5,0.2,0.0,0.5,0.2,0.08333333333333333,86.70666666666666,0.7120915,76.4,,0.0,0.5,0.2,0.0,0.5,0.2,0.08333333333333333,86.70666666666666,0.7120915,76.4,,0.0,0.5,0.2,0.0,0.5,0.2,0.08333333333333333,86.70666666666666,0.7120915,76.4,,0.0
676606,0.14341991341991342,0.2363286828178977,0.16293183940242764,0.13716153127917835,0.497754768233198,0.19979101358411705,85.67378182528472,0.36050019040924397,83.21067424242423,,0.23954545454545456,0.14341991341991342,0.2363286828178977,0.16293183940242764,0.13716153127917835,0.497754768233198,0.19979101358411705,85.67378182528472,0.36050019040924397,83.21067424242423,,0.23954545454545456,0.14341991341991342,0.2363286828178977,0.16293183940242764,0.13716153127917835,0.497754768233198,0.19979101358411705,85.67378182528472,0.36050019040924397,83.21067424242423,,0.23954545454545456
680692,0.2,0.2,0.0,0.0,0.4,0.1111111111111111,88.49333333333334,0.71875,89.775,,0.0,0.2,0.2,0.0,0.0,0.4,0.1111111111111111,88.49333333333334,0.71875,89.775,,0.0,0.2,0.2,0.0,0.0,0.4,0.1111111111111111,88.49333333333334,0.71875,89.775,,0.0
658069,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,75.01111111111112,0.51275,96.775,,0.75,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,75.01111111111112,0.51275,96.775,,0.75,0.0,0.2222222222222222,0.0,0.0,0.5555555555555556,0.0,75.01111111111112,0.51275,96.775,,0.75
519203,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,66.27333333333334,0.289239,55.349999999999994,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,66.27333333333334,0.289239,55.349999999999994,,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,66.27333333333334,0.289239,55.349999999999994,,0.0
621500,0.0,0.1,0.0,0.0,0.6,0.0,48.010000000000005,0.6893944444444444,91.16666666666667,,0.3333333333333333,0.0,0.1,0.0,0.0,0.6,0.0,48.010000000000005,0.6893944444444444,91.16666666666667,,0.3333333333333333,0.0,0.1,0.0,0.0,0.6,0.0,48.010000000000005,0.6893944444444444,91.16666666666667,,0.3333333333333333
452678,0.0,0.18055555555555555,0.0,0.0,0.3611111111111111,0.21428571428571427,71.26111111111112,0.349,77.44666666666667,,0.26666666666666666,0.0,0.18055555555555555,0.0,0.0,0.3611111111111111,0.21428571428571427,71.26111111111112,0.349,77.44666666666667,,0.26666666666666666,0.0,0.18055555555555555,0.0,0.0,0.3611111111111111,0.21428571428571427,71.26111111111112,0.349,77.44666666666667,,0.26666666666666666
592464,0.16666666666666666,0.2,0.16666666666666666,0.08333333333333333,0.5333333333333333,0.23809523809523808,82.53111111111112,0.34638741666666667,80.0529411764706,,0.29411764705882354,0.16666666666666666,0.2,0.16666666666666666,0.08333333333333333,0.5333333333333333,0.23809523809523808,82.53111111111112,0.34638741666666667,80.0529411764706,,0.29411764705882354,0.16666666666666666,0.2,0.16666666666666666,0.08333333333333333,0.5333333333333333,0.23809523809523808,82.53111111111112,0.34638741666666667,80.0529411764706,,0.29411764705882354
623470,0.26785714285714285,0.2625254375254375,0.19791666666666666,0.14583333333333331,0.4311914936914937,0.26750700280112044,88.64683251933252,0.4726150741514691,85.96119047619048,,0.28988095238095235,0.26785714285714285,0.2625254375254375,0.19791666666666666,0.14583333333333331,0.4311914936914937,0.26750700280112044,88.64683251933252,0.4726150741514691,85.96119047619048,,0.28988095238095235,0.26785714285714285,0.2625254375254375,0.19791666666666666,0.14583333333333331,0.4311914936914937,0.26750700280112044,88.64683251933252,0.4726150741514691,85.96119047619048,,0.28988095238095235
594985,0.1269151138716356,0.3093167701863354,0.22303030303030305,0.08,0.5135590858416945,0.2102735042735043,75.79508102404841,0.3297779164012215,81.23356656346749,,0.16916408668730648,0.1522386128364389,0.3290372670807453,0.1989177489177489,0.05,0.5566887143653448,0.34710721468074407,75.17406849717311,0.26902340013171583,81.09667354661163,,0.13350533195734435,0.1522386128364389,0.3290372670807453,0.1989177489177489,0.05,0.5566887143653448,0.34710721468074407,75.17406849717311,0.26902340013171583,81.09667354661163,,0.13350533195734435
641576,0.0,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.1,82.125,0.6191446666666667,77.5,,0.5,0.0,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.1,82.125,0.6191446666666667,77.5,,0.5,0.0,0.08333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.1,82.125,0.6191446666666667,77.5,,0.5
571666,0.10101867572156197,0.21712938711367208,0.11,0.09,0.48376113148245153,0.21706192358366272,84.22294394971189,0.40883679405946993,82.22254901960784,,0.29520697167755994,0.10101867572156197,0.21712938711367208,0.11,0.09,0.48376113148245153,0.21706192358366272,84.22294394971189,0.40883679405946993,82.22254901960784,,0.29520697167755994,0.10101867572156197,0.21712938711367208,0.11,0.09,0.48376113148245153,0.21706192358366272,84.22294394971189,0.40883679405946993,82.22254901960784,,0.29520697167755994
622256,0.28803418803418807,0.3152116402116402,0.44285714285714284,0.18333333333333335,0.4212962962962963,0.202020202020202,86.74615079365078,0.34845752224958954,77.55701058201059,,0.13095238095238096,0.28803418803418807,0.3152116402116402,0.44285714285714284,0.18333333333333335,0.4212962962962963,0.202020202020202,86.74615079365078,0.34845752224958954,77.55701058201059,,0.13095238095238096,0.28803418803418807,0.3152116402116402,0.44285714285714284,0.18333333333333335,0.4212962962962963,0.202020202020202,86.74615079365078,0.34845752224958954,77.55701058201059,,0.13095238095238096
605309,0.14871794871794872,0.24084033613445383,0.13333333333333336,0.03333333333333333,0.51,0.22567226890756303,89.20892717086835,0.5324790751207729,87.772,,0.4766666666666667,0.22171828171828173,0.2976225490196079,0.24523809523809526,0.055952380952380955,0.5529166666666667,0.24497899159663866,88.75986239495799,0.35267961017943406,83.02283333333334,,0.255,0.21948745698745697,0.3230187908496732,0.28075396825396826,0.04662698412698413,0.5663194444444445,0.23887138188608778,88.5916908846872,0.35595950420935746,84.26958333333333,,0.28472222222222227
519455,0.04,0.1291208791208791,0.0,0.05263157894736842,0.4526098901098901,0.3022988505747126,86.53688186813187,0.3894986425679583,85.85809523809523,,0.32857142857142857,0.04,0.1291208791208791,0.0,0.05263157894736842,0.4526098901098901,0.3022988505747126,86.53688186813187,0.3894986425679583,85.85809523809523,,0.32857142857142857,0.04,0.1291208791208791,0.0,0.05263157894736842,0.4526098901098901,0.3022988505747126,86.53688186813187,0.3894986425679583,85.85809523809523,,0.32857142857142857
664714,0.2427857142857143,0.27032597032597033,0.32095238095238093,0.013333333333333332,0.5571835571835572,0.2682682023858495,87.99515484515484,0.34786049525091683,80.09935714285714,,0.26095238095238094,0.22698979591836735,0.2740423597566455,0.27809174952032095,0.03638583638583638,0.5694168265596837,0.28090585884703534,88.47939631796774,0.32820881116823725,81.32612811791384,,0.24591836734693875,0.22698979591836735,0.2740423597566455,0.27809174952032095,0.03638583638583638,0.5694168265596837,0.28090585884703534,88.47939631796774,0.32820881116823725,81.32612811791384,,0.24591836734693875
570240,0.43939393939393934,0.2861111111111111,0.13333333333333333,0.23333333333333334,0.5472222222222223,0.08,87.65527777777777,0.46082860952380955,83.83333333333334,,0.25555555555555554,0.43939393939393934,0.2861111111111111,0.13333333333333333,0.23333333333333334,0.5472222222222223,0.08,87.65527777777777,0.46082860952380955,83.83333333333334,,0.25555555555555554,0.43939393939393934,0.2861111111111111,0.13333333333333333,0.23333333333333334,0.5472222222222223,0.08,87.65527777777777,0.46082860952380955,83.83333333333334,,0.25555555555555554
444482,0.14285714285714285,0.25,0.1111111111111111,0.0,0.6071428571428571,0.18181818181818182,64.01785714285714,0.6159924444444445,80.46666666666667,,0.4166666666666667,0.14285714285714285,0.25,0.1111111111111111,0.0,0.6071428571428571,0.18181818181818182,64.01785714285714,0.6159924444444445,80.46666666666667,,0.4166666666666667,0.14285714285714285,0.25,0.1111111111111111,0.0,0.6071428571428571,0.18181818181818182,64.01785714285714,0.6159924444444445,80.46666666666667,,0.4166666666666667
656725,0.31954887218045114,0.2774621212121212,0.125,0.125,0.4441287878787879,0.36038961038961037,89.66695075757576,0.39742295833333335,77.5952380952381,,0.17857142857142858,0.31954887218045114,0.2774621212121212,0.125,0.125,0.4441287878787879,0.36038961038961037,89.66695075757576,0.39742295833333335,77.5952380952381,,0.17857142857142858,0.31954887218045114,0.2774621212121212,0.125,0.125,0.4441287878787879,0.36038961038961037,89.66695075757576,0.39742295833333335,77.5952380952381,,0.17857142857142858
572761,0.0,0.23076923076923078,0.0,0.0,0.4230769230769231,0.13333333333333333,60.79230769230769,0.5506553333333334,78.0875,,0.125,0.0,0.23076923076923078,0.0,0.0,0.4230769230769231,0.13333333333333333,60.79230769230769,0.5506553333333334,78.0875,,0.125,0.0,0.23076923076923078,0.0,0.0,0.4230769230769231,0.13333333333333333,60.79230769230769,0.5506553333333334,78.0875,,0.125
592145,0.19850840336134454,0.2203112203112203,0.19954545454545453,0.11636363636363636,0.38474669474669476,0.2681159420289855,86.40554814554814,0.36691307859649125,81.67261904761905,,0.3285714285714286,0.20531775210084033,0.24558141745641746,0.20328733766233767,0.12897727272727272,0.4324309699309699,0.2311141304347826,86.69081878144378,0.36601415656328323,82.62767857142858,,0.29910714285714285,0.20531775210084033,0.24558141745641746,0.20328733766233767,0.12897727272727272,0.4324309699309699,0.2311141304347826,86.69081878144378,0.36601415656328323,82.62767857142858,,0.29910714285714285
642003,0.25,0.20606060606060606,0.1,0.1,0.3323232323232323,0.27615384615384614,90.87626262626263,0.3145717,82.36333333333333,,0.13,0.20416666666666666,0.2133874458874459,0.12,0.11166666666666666,0.37455447330447333,0.23432511932511932,90.95941702741703,0.351332005,85.15366666666667,,0.305,0.21180555555555555,0.21948953823953823,0.15555555555555556,0.12083333333333333,0.39893428330928327,0.20717569467569466,91.07902807840308,0.3257965875,82.73083333333334,,0.28194444444444444
621078,0.2777777777777778,0.35384615384615387,0.125,0.0,0.5794871794871794,0.375,88.12564102564102,0.31719607843137265,82.60535714285714,,0.19642857142857142,0.2777777777777778,0.35384615384615387,0.125,0.0,0.5794871794871794,0.375,88.12564102564102,0.31719607843137265,82.60535714285714,,0.19642857142857142,0.2777777777777778,0.35384615384615387,0.125,0.0,0.5794871794871794,0.375,88.12564102564102,0.31719607843137265,82.60535714285714,,0.19642857142857142
592859,0.14285714285714285,0.25,0.0,0.0,0.5,0.3333333333333333,44.78333333333333,0.6346,84.3,,0.5,0.14285714285714285,0.25,0.0,0.0,0.5,0.3333333333333333,44.78333333333333,0.6346,84.3,,0.5,0.14285714285714285,0.25,0.0,0.0,0.5,0.3333333333333333,44.78333333333333,0.6346,84.3,,0.5
663959,0.13513513513513514,0.2911392405063291,0.15,0.05,0.4810126582278481,0.4146341463414634,83.89873417721519,0.3872129632376396,86.70689655172414,,0.3448275862068966,0.13513513513513514,0.2911392405063291,0.15,0.05,0.4810126582278481,0.4146341463414634,83.89873417721519,0.3872129632376396,86.70689655172414,,0.3448275862068966,0.13513513513513514,0.2911392405063291,0.15,0.05,0.4810126582278481,0.4146341463414634,83.89873417721519,0.3872129632376396,86.70689655172414,,0.3448275862068966
501789,0.173015873015873,0.21525974025974026,0.29999999999999993,0.03333333333333333,0.47857142857142854,0.27056277056277056,87.88420454545454,0.273551979710145,79.89666666666668,,0.1816666666666667,0.23462301587301587,0.23434552180556018,0.325,0.07083333333333333,0.454350109609061,0.30556006493506493,88.09862528336433,0.30727821827122154,81.5925,,0.2760416666666667,0.23462301587301587,0.23434552180556018,0.325,0.07083333333333333,0.454350109609061,0.30556006493506493,88.09862528336433,0.30727821827122154,81.5925,,0.2760416666666667
621056,0.29166666666666663,0.31777777777777777,0.27999999999999997,0.16666666666666666,0.409047619047619,0.215,84.78438095238096,0.29286883333333336,86.32942857142856,,0.27714285714285714,0.29166666666666663,0.31777777777777777,0.27999999999999997,0.16666666666666666,0.409047619047619,0.215,84.78438095238096,0.29286883333333336,86.32942857142856,,0.27714285714285714,0.29166666666666663,0.31777777777777777,0.27999999999999997,0.16666666666666666,0.409047619047619,0.215,84.78438095238096,0.29286883333333336,86.32942857142856,,0.27714285714285714
657141,0.125,0.24116798846431145,0.08928571428571427,0.047619047619047616,0.5502883922134103,0.22370766488413546,85.14744051910598,0.3591527063492064,81.69849137931035,,0.25969827586206895,0.125,0.24116798846431145,0.08928571428571427,0.047619047619047616,0.5502883922134103,0.22370766488413546,85.14744051910598,0.3591527063492064,81.69849137931035,,0.25969827586206895,0.125,0.24116798846431145,0.08928571428571427,0.047619047619047616,0.5502883922134103,0.22370766488413546,85.14744051910598,0.3591527063492064,81.69849137931035,,0.25969827586206895
664157,0.12777777777777777,0.18410992516255673,0.1,0.25,0.4756692430376641,0.13190476190476189,90.39197080112869,0.40648224428571433,81.15008658008658,,0.23722943722943723,0.20726890756302518,0.2386254754017912,0.13511904761904764,0.16607142857142856,0.5193730830572936,0.12928571428571428,91.08509116979512,0.3284084536904762,80.28704329004329,,0.16290043290043288,0.20726890756302518,0.2386254754017912,0.13511904761904764,0.16607142857142856,0.5193730830572936,0.12928571428571428,91.08509116979512,0.3284084536904762,80.28704329004329,,0.16290043290043288
594056,0.10285714285714284,0.22996407779016473,0.05333333333333333,0.03333333333333333,0.5818530905487427,0.22944444444444442,89.96037408646104,0.35865413809523805,85.89472222222223,,0.24444444444444446,0.159757448433919,0.266819573909088,0.08023809523809525,0.041666666666666664,0.5466296265068643,0.36935508935508937,89.75829348580756,0.3665252552447552,83.31800091575091,,0.2602930402930403,0.14523404403083548,0.2555502619952748,0.07294372294372295,0.06385281385281384,0.5391438163049416,0.3357773539591722,89.75851355852635,0.3867656656246465,82.98681901431901,,0.27072094572094574
458676,0.26779788838612373,0.31152572233967585,0.2885720559633603,0.09102202145680406,0.4013125440451022,0.274385268727374,84.4021148696265,0.3833403420045123,83.56087301587301,,0.23698412698412702,0.2486236802413273,0.27952500503372596,0.22297117134073655,0.12033573310747224,0.41823105431390317,0.2217985581061239,84.5691789363737,0.3938748936401677,85.28655753968255,,0.2695436507936508,0.2486236802413273,0.27952500503372596,0.22297117134073655,0.12033573310747224,0.41823105431390317,0.2217985581061239,84.5691789363737,0.3938748936401677,85.28655753968255,,0.2695436507936508
595918,0.23888888888888893,0.2350414078674948,0.2257142857142857,0.05,0.5360248447204969,0.21190476190476187,88.73120600414079,0.3246967858903954,85.50952380952381,,0.33904761904761904,0.22471509971509973,0.24447895100069014,0.21587301587301586,0.041666666666666664,0.5369651483781919,0.2523448773448773,88.83086611456177,0.29433065490866284,84.17914862914863,,0.28253968253968254,0.22471509971509973,0.24447895100069014,0.21587301587301586,0.041666666666666664,0.5369651483781919,0.2523448773448773,88.83086611456177,0.29433065490866284,84.17914862914863,,0.28253968253968254
664852,0.42727272727272725,0.27517162471395884,0.225,0.2625,0.38443935926773454,0.24696969696969695,89.22128146453089,0.4107199260549872,82.55416666666667,,0.2708333333333333,0.42727272727272725,0.27517162471395884,0.225,0.2625,0.38443935926773454,0.24696969696969695,89.22128146453089,0.4107199260549872,82.55416666666667,,0.2708333333333333,0.42727272727272725,0.27517162471395884,0.225,0.2625,0.38443935926773454,0.24696969696969695,89.22128146453089,0.4107199260549872,82.55416666666667,,0.2708333333333333
573062,0.17619047619047618,0.24420720583764063,0.13,0.175,0.4408700719570285,0.26419987349778623,86.0514061518192,0.4656399925438596,86.75035497835498,,0.4220779220779221,0.17619047619047618,0.24420720583764063,0.13,0.175,0.4408700719570285,0.26419987349778623,86.0514061518192,0.4656399925438596,86.75035497835498,,0.4220779220779221,0.17619047619047618,0.24420720583764063,0.13,0.175,0.4408700719570285,0.26419987349778623,86.0514061518192,0.4656399925438596,86.75035497835498,,0.4220779220779221
607468,0.14248366013071895,0.24177115987460815,0.03571428571428571,0.19047619047619047,0.4918271383788625,0.2415158371040724,84.33422805642634,0.2944558741496599,82.93857142857142,,0.17142857142857143,0.14248366013071895,0.24177115987460815,0.03571428571428571,0.19047619047619047,0.4918271383788625,0.2415158371040724,84.33422805642634,0.2944558741496599,82.93857142857142,,0.17142857142857143,0.14248366013071895,0.24177115987460815,0.03571428571428571,0.19047619047619047,0.4918271383788625,0.2415158371040724,84.33422805642634,0.2944558741496599,82.93857142857142,,0.17142857142857143
502273,,0.75,1.0,0.0,0.75,0.0,59.25,0.0,,,,,0.75,1.0,0.0,0.75,0.0,59.25,0.0,,,,,0.75,1.0,0.0,0.75,0.0,59.25,0.0,,,
643778,0.12080808080808084,0.19873343932167464,0.10357142857142856,0.15,0.5001536830948595,0.23166666666666663,87.52978537360892,0.39408566333333334,81.27846825396826,,0.16436507936507935,0.15623737373737373,0.207905422337471,0.13511904761904764,0.225,0.4548827253188309,0.1944047619047619,87.26356859710106,0.396343715,82.0771865079365,,0.2074206349206349,0.1919949494949495,0.24177925244355264,0.19970238095238094,0.20095238095238094,0.44128903478294956,0.22547942253824607,86.58264368884095,0.3618742227684407,79.72071230158731,,0.16609126984126982
571676,0.18175236925236926,0.19248366013071896,0.11891534391534392,0.09715608465608465,0.5014705882352941,0.20541440831074978,87.68656862745098,0.40877390677387915,81.9815854978355,,0.3002164502164502,0.18175236925236926,0.19248366013071896,0.11891534391534392,0.09715608465608465,0.5014705882352941,0.20541440831074978,87.68656862745098,0.40877390677387915,81.9815854978355,,0.3002164502164502,0.18175236925236926,0.19248366013071896,0.11891534391534392,0.09715608465608465,0.5014705882352941,0.20541440831074978,87.68656862745098,0.40877390677387915,81.9815854978355,,0.3002164502164502
623354,0.1456043956043956,0.26339285714285715,0.15625,0.125,0.44419642857142855,0.26785714285714285,80.09040178571429,0.33199742779503105,89.16499999999999,,0.45,0.1456043956043956,0.26339285714285715,0.15625,0.125,0.44419642857142855,0.26785714285714285,80.09040178571429,0.33199742779503105,89.16499999999999,,0.45,0.1456043956043956,0.26339285714285715,0.15625,0.125,0.44419642857142855,0.26785714285714285,80.09040178571429,0.33199742779503105,89.16499999999999,,0.45
594795,0.19818181818181818,0.2241159420289855,0.205,0.08333333333333333,0.4477547380156076,0.1963203463203463,87.78826042363434,0.3360460462962963,87.08938461538462,,0.333974358974359,0.27325757575757575,0.2641413043478261,0.28583333333333333,0.055952380952380955,0.4755440356744705,0.25087947140578715,87.15663021181716,0.2806052357022607,81.23362087912088,,0.21698717948717947,0.26514319014319015,0.25776437330785157,0.2723193473193473,0.050033300033300025,0.5291730677349407,0.28823289283815595,85.75956902740515,0.3059536523939024,81.31624683009298,,0.21819526627218935
502239,0.1962055591467356,0.23993569031668538,0.20209344431312393,0.16748686096512183,0.4861660802763447,0.21130331656647444,85.27243287027822,0.36067206620460557,82.11059370199693,,0.2789247311827957,0.22111742598291118,0.2645166041305196,0.21549683895221652,0.11955138259486084,0.4767633466248474,0.2423234546472655,84.82723950853605,0.350084387540347,83.27206186058653,,0.2999248126172014,0.22111742598291118,0.2645166041305196,0.21549683895221652,0.11955138259486084,0.4767633466248474,0.2423234546472655,84.82723950853605,0.350084387540347,83.27206186058653,,0.2999248126172014
542992,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.0,0.5416666666666666,0.36363636363636365,75.95416666666667,0.6062624113475177,80.92,,0.3,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.0,0.5416666666666666,0.36363636363636365,75.95416666666667,0.6062624113475177,80.92,,0.3,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.0,0.5416666666666666,0.36363636363636365,75.95416666666667,0.6062624113475177,80.92,,0.3
670550,0.10119047619047619,0.1940605590062112,0.0625,0.11309523809523808,0.44458462732919257,0.18166666666666667,88.8342242494824,0.514643954036704,81.75785714285715,,0.33035714285714285,0.10119047619047619,0.1940605590062112,0.0625,0.11309523809523808,0.44458462732919257,0.18166666666666667,88.8342242494824,0.514643954036704,81.75785714285715,,0.33035714285714285,0.10119047619047619,0.1940605590062112,0.0625,0.11309523809523808,0.44458462732919257,0.18166666666666667,88.8342242494824,0.514643954036704,81.75785714285715,,0.33035714285714285
